sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold
0|Crash is a depressing little nothing, that provokes emotion, but teaches you nothing if you already know racism and prejudice are bad things.|-0.4666666666666667|0.8000000000000002|0.7000000000000001|"The overall sentiment of the explanations is negative, with a strong indication of dissatisfaction towards the movie ""Crash"". The movie is described as depressing and lacking depth, failing to provide new insights on racism and prejudice for individuals already aware of these issues."|['crash', 'depress', 'littl', 'noth', ',', 'provok', 'emot', ',', 'teach', 'noth', 'alreadi', 'know', 'racism', 'prejudic', 'bad', 'thing', '.']|[0. 0. 0. ... 0. 0. 0.]|0.07584831863641739|0.0
1|Still, I do like this movie for it's empowerment of women; there's not enough movies out there like this one.|0.7166666666666668|0.8666666666666667|0.8666666666666667|The general consensus of these explanations is that the text expresses a positive sentiment towards the movie, particularly appreciating its empowerment of women and highlighting the scarcity of similar movies.|"['still', ',', 'like', 'movi', 'empower', 'women', ';', ""there'"", 'enough', 'movi', 'like', 'one', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.5265124440193176|3.0
0|Your brain will attempt to shut-down as part of a primal impulse of self-preservation.|-0.3999999999999999|0.8000000000000002|0.7333333333333333|The overall sentiment of the statement leans slightly towards positivity, but the mention of the brain's instinct for self-preservation implies a neutral sentiment. However, the negative sentiment is dominant due to the mention of the brain's attempt to shut down as a primal impulse of self-preservation, which suggests a sense of threat or danger.|['brain', 'attempt', 'shut-down', 'part', 'primal', 'impuls', 'self-preserv', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5056994557380676|3.0
0|I was left shattered from the experience of watching this 'film' and I took a good two hours to fully recover.|-0.8333333333333334|0.85|0.9|The overall sentiment of the statement is strongly negative, as the user expresses feeling shattered and needing a significant amount of time to recover from the negative experience of watching the film.|"['left', 'shatter', 'experi', 'watch', ""'"", 'film', ""'"", 'took', 'good', 'two', 'hour', 'fulli', 'recov', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.526283860206604|4.0
0|This movie now joins Revenge of the Boogeyman and Zombiez as part of the hellish trinity of horror films.|-0.4666666666666667|0.8333333333333334|0.7333333333333334|"The sentiment analysis indicates a negative sentiment, with a high confidence rating and a good explanation grade. The user's statement mentioning the movie as part of a ""hellish trinity of horror films"" contributes to the negative sentiment. Overall, the sentiment leans towards neutral with mild positivity."|['movi', 'join', 'reveng', 'boogeyman', 'zombiez', 'part', 'hellish', 'triniti', 'horror', 'film', '.']|[0. 0. 0. ... 0. 0. 1.]|0.526283860206604|4.0
0|I certainly do not mean this distinction in a good way.|-0.7666666666666666|0.8333333333333334|0.9|"The explanations suggest that the text conveys a clear and certain negative sentiment due to the phrase ""not mean this distinction in a good way"" indicating a lack of positivity and approval."|['certainli', 'mean', 'distinct', 'good', 'way', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6627086997032166|2.0
0|I mean this in a terrible way.|-0.8000000000000002|0.9|0.8833333333333334|"The phrase ""I mean this in a terrible way"" indicates a strongly negative sentiment, suggesting a hurtful or offensive intention behind the statement."|['mean', 'terribl', 'way', '.']|[0. 0. 0. ... 0. 0. 0.]|0.48297715187072754|3.0
0|This film has no redeeming features.|-0.8666666666666667|0.9|0.9|"The explanations indicate a unanimous negative sentiment towards the film, with the use of strong language and the phrase ""no redeeming features"" suggesting a highly negative opinion and certainty in the sentiment."|['film', 'redeem', 'featur', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5347611904144287|0.0
0|Everything is appalling.|-0.8000000000000002|0.9|0.8666666666666667|"The overall sentiment conveyed by the statement ""Everything is appalling"" is highly negative, as the word ""appalling"" implies strong negative emotions and conveys that everything is extremely bad or unacceptable."|['everyth', 'appal', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
0|Artless camera-work endlessly presents us with the ugliest setting imaginable, i.e.|-0.8333333333333334|0.8666666666666667|0.8000000000000002|The explanations consistently point out the negative language used to describe the camera-work and setting, indicating a highly negative sentiment towards them. The rating and confidence levels are also consistently high, with clear reasoning given for the negative sentiment.|['artless', 'camera-work', 'endlessli', 'present', 'us', 'ugliest', 'set', 'imagin', ',', '.', 'e', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4292695224285126|1.0
0|The story is beyond stupid.|-0.8000000000000002|0.9|0.8666666666666667|"The majority of the explanations highlight that the phrase ""beyond stupid"" expresses a highly negative sentiment and a strong dislike towards the story, with a use of intense and confident language."|['stori', 'beyond', 'stupid', '.']|[0. 0. 0. ... 0. 0. 0.]|0.28141990303993225|3.0
0|The script iswas there a script?|-0.0666666666666666|0.7666666666666666|0.6999999999999998|The overall sentiment expressed in the prompt is slightly positive with a hint of skepticism or disappointment related to the existence or quality of the script.|['script', 'iswa', 'script', '?']|[0. 0. 0. ... 0. 0. 0.]|0.40077266097068787|1.0
0|The kids are annoying.|-0.8000000000000002|0.9|0.8833333333333334|"The statement ""The kids are annoying"" suggests a clear and concise negative sentiment, indicating that the kids are seen as bothersome or irritating."|['kid', 'annoy', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4727042615413666|2.0
0|The lead man is charisma-free.|-0.7666666666666666|0.9|0.8833333333333333|"The lead man is deemed lacking in charm or appeal, evoking a strong negative sentiment due to being described as ""charisma-free"" in multiple explanations."|['lead', 'man', 'charisma-fre', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5056994557380676|3.0
0|Utterly without merit on any level, this is akin to torture.|-0.9|0.8333333333333334|0.8666666666666667|"The text conveys an extremely negative sentiment, using strong words like ""utterly without merit"" and comparing the subject to torture, indicating a highly negative viewpoint and expressing disappointment and dissatisfaction."|['utterli', 'without', 'merit', 'level', ',', 'akin', 'tortur', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
0|I'll even say it again  this is torture.|-0.8666666666666667|0.8666666666666667|0.8666666666666667|"The explanations collectively indicate that the phrase ""this is torture"" expresses a strongly negative sentiment, emphasizing a high degree of dissatisfaction, suffering, discomfort, and distress."|"[""i'll"", 'even', 'say', 'tortur', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.4600849747657776|2.0
0|Maybe there would be a reasonable explanation for this atrocity.|0.4666666666666667|0.8000000000000002|0.85|The sentiment of the explanations is mostly positive, with a sense of hope and optimism that there could potentially be a rational and justifiable explanation for the mentioned atrocity, despite the negative connotations associated with it.|['mayb', 'would', 'reason', 'explan', 'atroc', '.']|[0. 0. 0. ... 0. 0. 0.]|0.22651799023151398|1.0
0|Not a pleasant voyage of self-discovery.|-0.7333333333333334|0.9|0.8000000000000002|The overall sentiment of the statement is negative, with a clear and strong level of confidence, as it describes the journey of self-discovery as not being pleasant.|['pleasant', 'voyag', 'self-discoveri', '.']|[0. 0. 0. ... 0. 0. 0.]|0.47647807002067566|0.0
0|Highly unrecommended.|-0.9|0.8666666666666667|0.9666666666666668|"The consensus among the explanations is that the phrase ""Highly unrecommended"" conveys a strongly negative sentiment due to the combination of ""unrecommended"" suggesting disapproval or dissatisfaction and the intensifying effect of ""highly""."|['highli', 'unrecommend', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5581608414649963|2.0
0|If this premise sound stupid, that's because it is.|-0.8666666666666667|0.8333333333333334|0.8333333333333334|The sentiment score is negative as the premise is perceived as stupid and there is a strong negative opinion, supported by clear explanations.|"['premis', 'sound', 'stupid', ',', ""that'"", '.']"|[0. 0. 0. ... 0. 0. 0.]|0.28141990303993225|3.0
0|Yes, it's that bad.|-0.8000000000000002|0.8666666666666667|0.5666666666666668|"The consensus among the explanations is that the phrase ""Yes, it's that bad."" conveys a strongly negative sentiment, with a strong indication of disappointment or dislike."|['ye', ',', 'bad', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1326804906129837|4.0
0|Nothing at all to recommend.|-0.8666666666666667|0.8666666666666667|0.8333333333333334|The text consistently expresses a strongly negative sentiment as it clearly states that there are no positive aspects or qualities to recommend, resulting in a high confidence rating.|['noth', 'recommend', '.']|[0. 0. 0. ... 0. 0. 0.]|0.47647807002067566|0.0
1|An excellent performance from Ms.|1.0|0.9333333333333332|0.9333333333333332|"The explanations indicate that the statement is positive and complimentary, with the use of the word ""excellent"" and the mention of ""Ms."" showing respect and admiration."|['excel', 'perform', 'ms', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7136945724487305|3.0
1|Garbo, who showed right off the bat that her talents could carry over from the silent era (I wanted to see some of her silent work, but Netflix doesn't seem to be stocking them.|0.6666666666666666|0.8333333333333334|0.8666666666666667|The overall sentiment of the explanations is positive, with an appreciation for Garbo's talents in the silent era. The mention of not finding her silent films on Netflix is neutral and does not significantly affect the positive sentiment.|['garbo', ',', 'show', 'right', 'bat', 'talent', 'could', 'carri', 'silent', 'era', '(', 'want', 'see', 'silent', 'work', ',', 'netflix', 'seem', 'stock', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
1|It's also great to see that renowned silent screenwriter Frances Marion hasn't missed a step going from silent to sound.|0.7000000000000001|0.8666666666666667|0.7666666666666666|The overall sentiment towards the silent screenwriter Frances Marion is positive because the statement praises her for successfully transitioning from silent films to sound and appreciates her talent and adaptability.|['also', 'great', 'see', 'renown', 'silent', 'screenwrit', 'franc', 'marion', 'miss', 'step', 'go', 'silent', 'sound', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7210161685943604|4.0
0|This movie suffered because of the writing, it needed more suspense.|-0.4166666666666667|0.8166666666666668|0.75|The explanations suggest a generally negative sentiment towards the movie, with dissatisfaction towards the writing and lack of suspense. The sentiment rating is slightly positive due to some positive aspects mentioned, but overall, the sentiment is clear and aligned with the user's prompt.|['movi', 'suffer', 'write', ',', 'need', 'suspens', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5063948035240173|4.0
0|There were too many close ups.|0.2333333333333333|0.5|0.7000000000000001|The sentiment score is neutral as the statement does not exhibit a clear positive or negative sentiment. The explanation is concise and accurate, earning a grade of 0.8. Additionally, the sentiment score is slightly positive due to a minor issue mentioned by the user regarding close ups. The confidence rating is high, and the explanation is concise and provides logical reasoning. However, the sentence itself is neutral as it is an observation rather than expressing a sentiment. There is room for improvement in providing a more detailed explanation of the sentiment.|['mani', 'close', 'up', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5056994557380676|3.0
0|But other than that the movie seemed to drag and the heroes didn't really work for their freedom.|-0.4666666666666666|0.8000000000000002|0.75|The explanations indicate that the sentiment towards the movie is negative, with disappointment expressed regarding the plot and lack of enjoyment due to dragging scenes and heroes not working for their freedom.|['movi', 'seem', 'drag', 'hero', 'realli', 'work', 'freedom', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4829849302768707|4.0
0|But this movie is definitely a below average rent.|-0.6|0.8333333333333334|0.8333333333333334|The movie receives negative sentiment with a below average rating, suggesting disappointment and low satisfaction among users.|['movi', 'definit', 'averag', 'rent', '.']|[0. 0. 0. ... 0. 0. 0.]|0.47647807002067566|0.0
1|"""You'll love it!"|1.0|0.9|0.9666666666666668|"The explanations indicate that the sentiment towards ""it"" is highly positive, enthusiastic, confident, and suggesting a strong enjoyment, with the use of exclamation marks emphasizing the positivity."|"['""', 'love']"|[0. 0. 0. ... 0. 0. 0.]|0.8133680820465088|1.0
0|This movie is BAD.|-0.8333333333333334|0.8666666666666667|0.9|"The explanations indicate a strong consensus that the sentiment towards the movie is overwhelmingly negative, primarily due to the repeated use of the word ""bad"" in various forms."|['movi', 'bad', '.']|[0. 0. 0. ... 0. 0. 0.]|0.20638050138950348|0.0
0|So bad.|-0.9|0.8666666666666667|0.8333333333333334|"In summary, the phrase ""so bad"" consistently conveys a strongly negative sentiment of dislike, disappointment, and dissatisfaction, leaving little room for alternative interpretations."|['bad', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1326804906129837|4.0
0|The film is way too long.|-0.7333333333333334|0.8666666666666667|0.8333333333333334|"The explanations imply that the user is expressing a negative sentiment towards the length of the film, specifically mentioning that it is ""way too long"" and implying dissatisfaction."|['film', 'way', 'long', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5934253334999084|3.0
0|This is definitely one of the bad ones.|-0.8000000000000002|0.8666666666666667|0.8333333333333334|"The consensus among the explanations is that the phrase ""definitely one of the bad ones"" implies a strong negative sentiment with emphasis on the negativity."|['definit', 'one', 'bad', 'one', '.']|[0. 0. 0. ... 0. 0. 0.]|0.11480376124382019|3.0
1|The movie I received was a great quality film for it's age.|0.7666666666666666|0.8666666666666667|0.9|The consensus explanation is that the movie received positive ratings due to its great quality despite being an old film.|['movi', 'receiv', 'great', 'qualiti', 'film', 'age', '.']|[0. 0. 0. ... 0. 0. 0.]|0.8274438977241516|0.0
1|John Wayne did an incredible job for being so young in the movie industry.|0.8666666666666667|0.8333333333333334|0.9|The user's statement is overwhelmingly positive and praises John Wayne's incredible job in the movie industry, highlighting his young age as an even more impressive feat.|['john', 'wayn', 'incred', 'job', 'young', 'movi', 'industri', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4934050440788269|1.0
1|His on screen presence shined thought even though there were other senior actors on the screen with him.|0.7333333333333334|0.8666666666666667|0.8333333333333334|The text has a positive sentiment, as it highlights the actor's strong on-screen presence and exceptional performance even in comparison to other senior actors.|['screen', 'presenc', 'shine', 'thought', 'even', 'though', 'senior', 'actor', 'screen', '.']|[0. 0. 0. ... 0. 0. 0.]|0.21824173629283905|0.0
1|I think that it is a must see older John Wayne film.|0.7000000000000001|0.8333333333333334|0.8333333333333334|"The explanations suggest that the statement expresses a strong and clear positive sentiment towards an older John Wayne film, describing it as a ""must-see"" and expressing enthusiasm and admiration for it, recommending it to others."|['think', 'must', 'see', 'older', 'john', 'wayn', 'film', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5347611904144287|0.0
0|I really don't see how anyone could enjoy this movie.|-0.8000000000000002|0.8666666666666667|0.8166666666666668|The explanations express a consistent negative sentiment towards the movie, emphasizing a lack of enjoyment and disbelief in others finding it enjoyable.|['realli', 'see', 'anyon', 'could', 'enjoy', 'movi', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4380843937397003|3.0
0|I don't think I've ever seen a movie half as boring as this self-indulgent piece of junk.|-0.8333333333333334|0.8666666666666667|0.8333333333333334|"The explanations all point to a strong negative sentiment expressed in the text, with words like ""boring"" and ""self-indulgent piece of junk"" indicating a strong dislike for the movie."|"['think', ""i'v"", 'ever', 'seen', 'movi', 'half', 'bore', 'self-indulg', 'piec', 'junk', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.35496553778648376|2.0
0|It probably would have been better if the director hadn't spent most of the movie showcasing his own art work, which really isn't that noteworthy.|-0.6666666666666666|0.8000000000000002|0.8666666666666667|The general consensus is that the sentiment is negative, with a high confidence rating, as the user expresses disappointment in the director's decision to prioritize their own unremarkable artwork. The reasoning provided is clear and supports the negative sentiment.|['probabl', 'would', 'better', 'director', 'spent', 'movi', 'showcas', 'art', 'work', ',', 'realli', 'noteworthi', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2701171040534973|0.0
0|Another thing I didn't really like is when a character got punched in the face, a gallon of blood would spew forth soon after.|-0.3|0.8333333333333334|0.7999999999999999|The sentiment score is slightly negative as there is mention of not liking something and a depiction of excessive violence, but the overall sentiment is not strongly negative. The confidence rating is high as the sentiment is clear and the explanations are well-supported, providing specific details about the negative aspects of the text while also acknowledging some elements of slight positive sentiment.|['anoth', 'thing', 'realli', 'like', 'charact', 'got', 'punch', 'face', ',', 'gallon', 'blood', 'would', 'spew', 'forth', 'soon', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3270055651664734|0.0
1|Jamie Foxx absolutely IS Ray Charles.|1.0|0.9|0.8333333333333334|The explanations indicate a strong, positive sentiment towards Jamie Foxx's portrayal of Ray Charles, highlighting his convincing performance and expressing strong admiration and endorsement.|['jami', 'foxx', 'absolut', 'ray', 'charl', '.']|[0. 0. 0. ... 0. 0. 0.]|0.449319064617157|1.0
1|His performance is simply genius.|0.9333333333333332|0.9|0.9666666666666668|"The performance is highly praised and admired, with the use of the word ""genius"" indicating a highly positive sentiment."|['perform', 'simpli', 'geniu', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5022470951080322|0.0
1|"He owns the film, just as Spacek owned ""Coal Miner's Daughter"" and Quaid owned ""Great Balls of Fire."|0.1666666666666666|0.8000000000000002|0.8666666666666667|The explanations suggest a generally positive sentiment towards the performance of the actors in the film, although there is some ambiguity and room for interpretation.|"['own', 'film', ',', 'spacek', 'own', '""', 'coal', ""miner'"", 'daughter', '""', 'quaid', 'own', '""', 'great', 'ball', 'fire', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.5347611904144287|0.0
1|""" In fact, it's hard to remember that the part of Ray Charles is being acted, and not played by the man himself."|0.8333333333333334|0.8666666666666667|0.8666666666666667|The explanation highlights that the statement expresses a very positive sentiment and praises the actor's performance by emphasizing the difficulty in differentiating between the actor and the real Ray Charles.|"['""', 'fact', ',', 'hard', 'rememb', 'part', 'ray', 'charl', 'act', ',', 'play', 'man', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.6095662117004395|3.0
1|Ray Charles is legendary.|1.0|0.9|1.0|"The consensus from the explanations is that the statement ""Ray Charles is legendary"" is highly positive and reflects admiration for his achievements as a highly influential and talented musician."|['ray', 'charl', 'legendari', '.']|[0. 0. 0. ... 0. 0. 0.]|0.47647807002067566|0.0
1|Ray Charles' life provided excellent biographical material for the film, which goes well beyond being just another movie about a musician.|0.8000000000000002|0.9166666666666666|0.8666666666666667|The explanations indicate a positive sentiment towards the film as they praise the life of Ray Charles as excellent biographical material that goes beyond the typical musician movie.|"['ray', 'charl', ""'"", 'life', 'provid', 'excel', 'biograph', 'materi', 'film', ',', 'goe', 'well', 'beyond', 'anoth', 'movi', 'musician', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.834922730922699|4.0
1|Hitchcock is a great director.|1.0|0.8666666666666667|0.8333333333333334|The explanations indicate that the statement is highly positive and praises Hitchcock as a great director, with little ambiguity.|['hitchcock', 'great', 'director', '.']|[0. 0. 0. ... 0. 0. 0.]|0.8018995523452759|1.0
0|Ironically I mostly find his films a total waste of time to watch.|-0.7666666666666667|0.8833333333333333|0.8333333333333334|"The explanations indicate a highly negative sentiment towards the films, with the word ""ironically"" suggesting unexpected disappointment and the user describing them as a total waste of time to watch."|['iron', 'mostli', 'find', 'film', 'total', 'wast', 'time', 'watch', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4344247877597809|3.0
1|Secondly, Hitchcock pretty much perfected the thriller and chase movie.|1.0|0.8666666666666667|0.5666666666666668|The general consensus of the explanations is that the statement praises Hitchcock for his exceptional skill in perfecting the thriller and chase movie genres, demonstrating a positive sentiment towards his work.|['secondli', ',', 'hitchcock', 'pretti', 'much', 'perfect', 'thriller', 'chase', 'movi', '.']|[0. 0. 0. ... 0. 0. 0.]|0.33420130610466003|2.0
0|It's this pandering to the audience that sabotages most of his films.|-0.7666666666666666|0.8666666666666667|0.8500000000000001|The explanations reveal a clear consensus that the statement expresses a negative sentiment, criticizing the act of pandering to the audience and suggesting that it undermines the quality of the films.|['pander', 'audienc', 'sabotag', 'film', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5278205275535583|2.0
0|Hence the whole story lacks a certain energy.|-0.2333333333333333|0.7833333333333332|0.8000000000000002|The statement indicates a negative sentiment, mentioning the story's lack of energy and enthusiasm. It is justified with a high confidence rating and slightly positive sentiment score.|['henc', 'whole', 'stori', 'lack', 'certain', 'energi', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3799293041229248|4.0
0|The plot simply rumbles on like a machine, desperately depending on the addition of new scenes.|-0.5666666666666667|0.8666666666666667|0.8333333333333334|The sentiment score is negative as the user expresses disappointment with the plot, describing it as lacking organic progression and relying on new scenes. The confidence rating and explanation grade are high as the negative sentiment is clearly stated and supported with specific details.|['plot', 'simpli', 'rumbl', 'like', 'machin', ',', 'desper', 'depend', 'addit', 'new', 'scene', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5056994557380676|3.0
0|There are the usual Hitchcock logic flaws.|-0.0666666666666666|0.7666666666666666|0.8333333333333334|"The overall sentiment towards the movie can be summarized as slightly positive, as the mention of ""usual Hitchcock logic flaws"" suggests a familiarity and acceptance of these flaws commonly found in Hitchcock's films."|['usual', 'hitchcock', 'logic', 'flaw', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5056994557380676|3.0
0|Mishima is extremely uninteresting.|-0.8333333333333334|0.8666666666666667|0.8333333333333334|"Multiple explanations suggest that the sentiment towards Mishima is negative due to the use of strong negative words such as ""extremely uninteresting"" and a clear and concise reasoning."|['mishima', 'extrem', 'uninterest', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
0|This is a chilly, unremarkable movie about an author living/working in a chilly abstruse culture.|-0.7333333333333334|0.8666666666666667|0.8333333333333334|"The explanations highlight the use of negative words like ""chilly,"" ""unremarkable,"" and ""abstruse"" to convey a negative sentiment towards the movie."|['chilli', ',', 'unremark', 'movi', 'author', 'live', 'work', 'chilli', 'abstrus', 'cultur', '.']|[0. 0. 0. ... 0. 0. 0.]|0.45959708094596863|4.0
0|The flat reenactments don't hold your attention because they are emotionally adrift and stagy.|-0.6333333333333334|0.8666666666666667|0.8999999999999999|The text expresses negative sentiment towards the reenactments due to their flat, emotionally adrift, and stagy nature, which implies a lack of engagement and authenticity.|['flat', 'reenact', 'hold', 'attent', 'emot', 'adrift', 'stagi', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5063948035240173|4.0
0|And the rest of it just sits there being awful... with soldiers singing songs about the masculinity they pledge themselves to, hairsplitting about purity, the admiration of swords, etc.|-0.8166666666666668|0.8833333333333333|0.8333333333333334|"The majority of the explanations indicate a highly negative sentiment, with the mention of words like ""awful"" and criticism towards certain actions and ideas, such as soldiers singing songs about masculinity and admiring swords."|['rest', 'sit', 'aw', '...', 'soldier', 'sing', 'song', 'masculin', 'pledg', ',', 'hairsplit', 'puriti', ',', 'admir', 'sword', ',', 'etc', '.']|[0. 0. 0. ... 0. 0. 0.]|0.33590346574783325|2.0
0|He can bore you to pieces, and kill the momentum of a movie, quicker than anyone else.|-0.8000000000000002|0.8666666666666667|0.9|The statement expresses a negative sentiment towards someone who is able to bore and kill the momentum of a movie, with a strong dislike for that person.|['bore', 'piec', ',', 'kill', 'momentum', 'movi', ',', 'quicker', 'anyon', 'els', '.']|[0. 0. 0. ... 0. 0. 0.]|0.29862967133522034|0.0
0|Schrader has made a resume full of lousy, amateurish films.|-0.8333333333333334|0.9|0.8333333333333334|"The explanations consistently indicate a strong negative sentiment towards Schrader's films, describing them as ""lousy"" and ""amateurish""."|['schrader', 'made', 'resum', 'full', 'lousi', ',', 'amateurish', 'film', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5675916075706482|1.0
1|When I first watched this movie, in the 80s, I loved it.|1.0|0.8333333333333334|0.9|"The overall sentiment of the user's statement is positive, as indicated by the use of the word ""loved"" and nostalgic references to watching the movie in the 80s."|['first', 'watch', 'movi', ',', ',', 'love', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7844327092170715|1.0
1|I was totally fascinated by the music, the dancing... everything.|0.8666666666666667|0.8833333333333333|0.9333333333333332|The user's prompt consistently expresses a strong and positive fascination towards the music and dancing.|['total', 'fascin', 'music', ',', 'danc', '...', 'everyth', '.']|[0. 0. 0. ... 0. 0. 0.]|0.449319064617157|1.0
0|However, I recently watched the whole thing again on DVD, and I was completely struck by how extremely stupid the storyline was - how it contained holes, inconsistencies and - frankly - a whole lot of crap - and how horrid the dancing was.|-0.8666666666666667|0.8666666666666667|0.8333333333333334|"The comment expresses strong dislike and disappointment towards the storyline and dancing, with negative language like ""stupid,"" ""holes,"" ""inconsistencies,"" ""crap,"" and ""horrid"" emphasizing the negative sentiment."|['howev', ',', 'recent', 'watch', 'whole', 'thing', 'dvd', ',', 'complet', 'struck', 'extrem', 'stupid', 'storylin', 'contain', 'hole', ',', 'inconsist', 'frankli', 'whole', 'lot', 'crap', 'horrid', 'danc', '.']|[0. 0. 0. ... 0. 0. 0.]|0.206573024392128|4.0
0|I mean, in a realistic world, she would NEVER have gotten into that ballet repertory... The whole thing was quite pathetic.|-0.7666666666666666|0.8833333333333333|0.9|"The sentiment score is negative because the explanations express strong dislike, frustration, and disappointment towards the character's chances of getting into the ballet repertory, describing it as ""pathetic"" and expressing disbelief."|['mean', ',', 'realist', 'world', ',', 'would', 'never', 'gotten', 'ballet', 'repertori', '...', 'whole', 'thing', 'quit', 'pathet', '.']|[0. 0. 0. ... 0. 0. 0.]|0.24605727195739746|3.0
0|The character developments also lacked in depth.|-0.3999999999999999|0.5333333333333333|0.5|The statement suggests a slightly negative sentiment towards the character development in the text, as it implies that the character developments were not thorough or substantial. However, the text does not provide further details or specific examples to fully support this negative sentiment.|['charact', 'develop', 'also', 'lack', 'depth', '.']|[0. 0. 0. ... 0. 0. 0.]|0.33854201436042786|2.0
0|Woa, talk about awful.|-0.8666666666666667|0.8666666666666667|0.8666666666666667|"The combination of the word ""awful"" and the exclamation ""Woa"" intensifies the highly negative sentiment expressed in the statement."|['woa', ',', 'talk', 'aw', '.']|[0. 0. 0. ... 0. 0. 0.]|0.33590346574783325|2.0
0|Do not waste your time.|-0.8000000000000002|0.9|0.8666666666666667|"The prompt ""Do not waste your time"" has a consistently negative sentiment, as it implies that the activity is not worthwhile and expresses dissatisfaction or disappointment."|['wast', 'time', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3075217306613922|1.0
0|It was just too horrible.|-0.8666666666666667|0.9|0.8666666666666667|The explanations suggest that the text expresses a highly negative sentiment with intense emphasis on the negativity and distress.|['horribl', '.']|[0. 0. 0. ... 0. 0. 0.]|0.500653088092804|2.0
0|The worst, sappiest dialogue... I could go on and on.|-0.8000000000000002|0.9|0.8666666666666667|"The explanations indicate a strong negative sentiment towards the dialogue, emphasized by the use of words like ""worst"" and ""sappiest,"" as well as the phrase ""I could go on and on."""|['worst', ',', 'sappiest', 'dialogu', '...', 'could', 'go', '.']|[0. 0. 0. ... 0. 0. 0.]|0.417939692735672|0.0
0|But what really made it unwatchable was the direction.|-0.8000000000000002|0.9|0.85|"The explanations consistently indicate a negative sentiment towards the direction of the subject, with a strong use of the word ""unwatchable"" supporting this sentiment."|['realli', 'made', 'unwatch', 'direct', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5377950668334961|4.0
0|The poor actors.|-0.4333333333333333|0.9|0.8666666666666667|"The explanations point towards a slightly negative sentiment due to the use of the phrase ""the poor actors,"" which implies difficulties or lack of performance, although there is a slight positive sentiment suggested by the word ""poor"" being interpreted as sympathy or empathy."|['poor', 'actor', '.']|[0. 0. 0. ... 0. 0. 0.]|0.47647807002067566|0.0
0|You can't even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action.|-0.8166666666666665|0.8666666666666667|0.9166666666666666|The explanations all express a negative sentiment towards the talent and direction in a performance, with dissatisfaction regarding the lack of quality lines and absence of action from the director.|"[""can't"", 'even', 'tell', 'talent', 'pathet', 'line', 'speak', 'director', 'gave', 'action', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.3633943498134613|3.0
0|If you check the director's filmography on this site you will see why this film didn't have a chance.|-0.2333333333333333|0.8000000000000002|0.7833333333333333|The sentiment score is slightly negative, the confidence rating is high, the explanation grade is good, and the prompt is slightly positive. The user suggests that the film didn't have a chance due to the director's negative filmography, implying valid reasons for its lack of success.|"['check', ""director'"", 'filmographi', 'site', 'see', 'film', 'chanc', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.5879033803939819|3.0
